state,region,antibiotic_name,phenotype_label,year,pathogen,feature_importance,chi_square_value
Kukatpally,Hyderabad,Ciprofloxacin,0,2024,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Linezolid,0,2021,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Meropenem,1,2021,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Colistin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ciprofloxacin,0,2024,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ceftriaxone,1,2023,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Amikacin,0,2021,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Methicillin,1,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ceftriaxone,0,2024,K. pneumoniae,0.619494,333.1863
Kondapur,Hyderabad,Meropenem,1,2021,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Meropenem,0,2024,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ceftriaxone,1,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Clindamycin,0,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Colistin,0,2024,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Linezolid,0,2021,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Amikacin,0,2024,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Vancomycin,0,2023,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Amikacin,0,2022,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Secunderabad,Hyderabad,Meropenem,0,2021,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Linezolid,0,2024,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Vancomycin,0,2021,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Meropenem,1,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Vancomycin,0,2023,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Ciprofloxacin,1,2024,K. pneumoniae,0.619494,333.1863
Kondapur,Hyderabad,Ceftriaxone,0,2022,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Colistin,0,2024,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Nitrofurantoin,1,2021,E. coli,0.619494,282.4147
Ameerpet,Hyderabad,Meropenem,1,2022,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Amikacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ceftriaxone,1,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Colistin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Meropenem,1,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ceftriaxone,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Nitrofurantoin,1,2024,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ciprofloxacin,0,2022,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Meropenem,0,2021,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ceftriaxone,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Vancomycin,0,2024,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Methicillin,0,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Ameerpet,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ciprofloxacin,0,2022,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Vancomycin,0,2023,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Clindamycin,1,2022,S. aureus,0.619494,94.7278
Kondapur,Hyderabad,Ciprofloxacin,0,2021,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2023,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Amikacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2024,K. pneumoniae,0.619494,333.1863
Kondapur,Hyderabad,Colistin,0,2024,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Vancomycin,0,2024,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Methicillin,1,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Linezolid,0,2024,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ciprofloxacin,1,2024,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Amikacin,1,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ceftriaxone,0,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ciprofloxacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Meropenem,1,2024,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Ciprofloxacin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2021,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2021,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2021,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ciprofloxacin,1,2023,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Ceftriaxone,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Amikacin,0,2021,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Amikacin,1,2022,E. coli,0.619494,282.4147
Kondapur,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Linezolid,0,2022,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Amikacin,0,2021,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2024,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Amikacin,1,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2021,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Kondapur,Hyderabad,Meropenem,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ceftriaxone,0,2021,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Colistin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Clindamycin,0,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ceftriaxone,0,2021,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Nitrofurantoin,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ciprofloxacin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Clindamycin,0,2022,S. aureus,0.619494,94.7278
Kukatpally,Hyderabad,Colistin,0,2022,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Methicillin,1,2023,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Colistin,0,2024,K. pneumoniae,0.619494,333.1863
Banjara Hills,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Nitrofurantoin,0,2023,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Linezolid,0,2023,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Meropenem,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2024,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Ameerpet,Hyderabad,Linezolid,0,2023,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Amikacin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Amikacin,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Meropenem,0,2021,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Meropenem,1,2024,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Vancomycin,0,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ceftriaxone,1,2023,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Linezolid,0,2023,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Kondapur,Hyderabad,Meropenem,0,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Meropenem,0,2021,E. coli,0.619494,282.4147
Ameerpet,Hyderabad,Ciprofloxacin,1,2022,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Meropenem,0,2023,E. coli,0.619494,282.4147
Kondapur,Hyderabad,Clindamycin,0,2023,S. aureus,0.619494,94.7278
Kukatpally,Hyderabad,Ceftriaxone,1,2022,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Ceftriaxone,1,2023,K. pneumoniae,0.619494,333.1863
Banjara Hills,Hyderabad,Clindamycin,0,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Ceftriaxone,1,2022,E. coli,0.619494,282.4147
Ameerpet,Hyderabad,Nitrofurantoin,0,2021,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Amikacin,0,2024,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Clindamycin,1,2022,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Amikacin,1,2022,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Amikacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Amikacin,0,2021,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ciprofloxacin,1,2021,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Ciprofloxacin,1,2021,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ceftriaxone,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Methicillin,1,2024,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Nitrofurantoin,1,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Nitrofurantoin,0,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ciprofloxacin,1,2021,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Ameerpet,Hyderabad,Amikacin,0,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,1,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2023,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Nitrofurantoin,1,2024,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,1,2023,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Nitrofurantoin,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Ceftriaxone,0,2022,E. coli,0.619494,282.4147
Secunderabad,Hyderabad,Ceftriaxone,0,2023,E. coli,0.619494,282.4147
Kondapur,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Ceftriaxone,0,2024,K. pneumoniae,0.619494,333.1863
Kukatpally,Hyderabad,Nitrofurantoin,0,2022,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Ceftriaxone,1,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Vancomycin,0,2024,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Meropenem,1,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Clindamycin,1,2023,S. aureus,0.619494,94.7278
Nizampet,Hyderabad,Ciprofloxacin,0,2022,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,1,2024,E. coli,0.619494,282.4147
Ameerpet,Hyderabad,Linezolid,0,2021,S. aureus,0.619494,94.7278
Kondapur,Hyderabad,Nitrofurantoin,0,2024,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Ceftriaxone,1,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Amikacin,0,2022,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Meropenem,1,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,1,2023,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Colistin,0,2021,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Ciprofloxacin,1,2024,K. pneumoniae,0.619494,333.1863
Miyapur,Hyderabad,Colistin,0,2023,K. pneumoniae,0.619494,333.1863
Bachupally,Hyderabad,Vancomycin,0,2022,S. aureus,0.619494,94.7278
Gachibowli,Hyderabad,Ciprofloxacin,1,2021,K. pneumoniae,0.619494,333.1863
Ameerpet,Hyderabad,Ceftriaxone,1,2023,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Meropenem,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,0,2023,E. coli,0.619494,282.4147
Banjara Hills,Hyderabad,Meropenem,0,2023,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Amikacin,0,2023,E. coli,0.619494,282.4147
Gachibowli,Hyderabad,Amikacin,0,2024,E. coli,0.619494,282.4147
Kukatpally,Hyderabad,Amikacin,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,0,2024,E. coli,0.619494,282.4147
Bachupally,Hyderabad,Methicillin,0,2021,S. aureus,0.619494,94.7278
Bachupally,Hyderabad,Amikacin,0,2022,E. coli,0.619494,282.4147
Miyapur,Hyderabad,Ceftriaxone,1,2022,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Nitrofurantoin,0,2023,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ciprofloxacin,1,2024,K. pneumoniae,0.619494,333.1863
Nizampet,Hyderabad,Linezolid,0,2021,S. aureus,0.619494,94.7278
Kukatpally,Hyderabad,Colistin,0,2021,K. pneumoniae,0.619494,333.1863
Gachibowli,Hyderabad,Ciprofloxacin,1,2024,K. pneumoniae,0.619494,333.1863
Banjara Hills,Hyderabad,Ciprofloxacin,0,2022,E. coli,0.619494,282.4147
Nizampet,Hyderabad,Ceftriaxone,0,2023,E. coli,0.619494,282.4147
